Time,Temperature 
 03/16/07 9:34 AM ,13.50 
 03/16/07 10:34 AM ,15.50 
 03/16/07 11:34 AM ,15.50 
 03/16/07 12:34 PM ,16.00 
 03/16/07 1:34 PM ,16.50 
 03/16/07 2:34 PM ,17.50 
 03/16/07 3:34 PM ,17.00 
 03/16/07 4:34 PM ,16.50 
 03/16/07 5:34 PM ,16.50 
 03/16/07 6:34 PM ,16.50 
 03/16/07 7:34 PM ,15.50 
 03/16/07 8:34 PM ,15.00 
 03/16/07 9:34 PM ,14.50 
 03/16/07 10:34 PM ,14.00 
 03/16/07 11:34 PM ,13.00 
 03/17/07 12:34 AM ,13.00 
 03/17/07 1:34 AM ,12.50 
 03/17/07 2:34 AM ,12.50 
 03/17/07 3:34 AM ,12.00 
 03/17/07 4:34 AM ,11.50 
 03/17/07 5:34 AM ,11.50 
 03/17/07 6:34 AM ,11.50 
 03/17/07 7:34 AM ,11.00 
 03/17/07 8:34 AM ,11.50 
 03/17/07 9:34 AM ,12.50 
 03/17/07 10:34 AM ,14.50 
 03/17/07 11:34 AM ,14.00 
 03/17/07 12:34 PM ,14.50 
 03/17/07 1:34 PM ,15.00 
 03/17/07 2:34 PM ,15.50 
 03/17/07 3:34 PM ,15.00 
 03/17/07 4:34 PM ,14.50 
 03/17/07 5:34 PM ,14.00 
 03/17/07 6:34 PM ,13.50 
 03/17/07 7:34 PM ,13.00 
 03/17/07 8:34 PM ,12.50 
 03/17/07 9:34 PM ,12.00 
 03/17/07 10:34 PM ,11.50 
 03/17/07 11:34 PM ,11.50 
 03/18/07 12:34 AM ,11.00 
 03/18/07 1:34 AM ,11.00 
 03/18/07 2:34 AM ,10.50 
 03/18/07 3:34 AM ,10.50 
 03/18/07 4:34 AM ,10.00 
 03/18/07 5:34 AM ,10.00 
 03/18/07 6:34 AM ,10.00 
 03/18/07 7:34 AM ,10.00 
 03/18/07 8:34 AM ,10.50 
 03/18/07 9:34 AM ,12.00 
 03/18/07 10:34 AM ,14.00 
 03/18/07 11:34 AM ,13.50 
 03/18/07 12:34 PM ,14.00 
 03/18/07 1:34 PM ,14.50 
 03/18/07 2:34 PM ,15.00 
 03/18/07 3:34 PM ,15.00 
 03/18/07 4:34 PM ,14.50 
 03/18/07 5:34 PM ,14.00 
 03/18/07 6:34 PM ,13.50 
 03/18/07 7:34 PM ,13.00 
 03/18/07 8:34 PM ,12.50 
 03/18/07 9:34 PM ,12.00 
 03/18/07 10:34 PM ,12.00 
 03/18/07 11:34 PM ,11.50 
 03/19/07 12:34 AM ,11.50 
 03/19/07 1:34 AM ,11.00 
 03/19/07 2:34 AM ,11.00 
 03/19/07 3:34 AM ,10.50 
 03/19/07 4:34 AM ,10.50 
 03/19/07 5:34 AM ,10.50 
 03/19/07 6:34 AM ,10.50 
 03/19/07 7:34 AM ,10.50 
 03/19/07 8:34 AM ,11.50 
 03/19/07 9:34 AM ,12.50 
 03/19/07 10:34 AM ,14.00 
 03/19/07 11:34 AM ,14.00 
 03/19/07 12:34 PM ,14.50 
 03/19/07 1:34 PM ,14.50 
 03/19/07 2:34 PM ,14.50 
 03/19/07 3:34 PM ,14.50 
 03/19/07 4:34 PM ,14.00 
 03/19/07 5:34 PM ,13.50 
 03/19/07 6:34 PM ,13.00 
 03/19/07 7:34 PM ,12.50 
 03/19/07 8:34 PM ,12.00 
 03/19/07 9:34 PM ,12.00 
 03/19/07 10:34 PM ,12.00 
 03/19/07 11:34 PM ,12.00 
 03/20/07 12:34 AM ,12.00 
 03/20/07 1:34 AM ,12.00 
 03/20/07 2:34 AM ,12.00 
 03/20/07 3:34 AM ,11.50 
 03/20/07 4:34 AM ,11.50 
 03/20/07 5:34 AM ,11.50 
 03/20/07 6:34 AM ,11.50 
 03/20/07 7:34 AM ,11.50 
 03/20/07 8:34 AM ,11.50 
 03/20/07 9:34 AM ,12.00 
 03/20/07 10:34 AM ,12.50 
 03/20/07 11:34 AM ,12.50 
 03/20/07 12:34 PM ,12.50 
 03/20/07 1:34 PM ,13.00 
 03/20/07 2:34 PM ,13.00 
 03/20/07 3:34 PM ,12.50 
 03/20/07 4:34 PM ,12.00 
 03/20/07 5:34 PM ,11.50 
 03/20/07 6:34 PM ,11.00 
 03/20/07 7:34 PM ,10.50 
 03/20/07 8:34 PM ,10.00 
 03/20/07 9:34 PM ,10.00 
 03/20/07 10:34 PM ,9.50 
 03/20/07 11:34 PM ,9.50 
 03/21/07 12:34 AM ,9.50 
 03/21/07 1:34 AM ,9.00 
 03/21/07 2:34 AM ,9.00 
 03/21/07 3:34 AM ,9.00 
 03/21/07 4:34 AM ,9.00 
 03/21/07 5:34 AM ,8.50 
 03/21/07 6:34 AM ,8.50 
 03/21/07 7:34 AM ,8.00 
 03/21/07 8:34 AM ,9.00 
 03/21/07 9:34 AM ,10.50 
 03/21/07 10:34 AM ,12.00 
 03/21/07 11:34 AM ,11.50 
 03/21/07 12:34 PM ,12.00 
 03/21/07 1:34 PM ,12.50 
 03/21/07 2:34 PM ,12.50 
 03/21/07 3:34 PM ,12.50 
 03/21/07 4:34 PM ,12.50 
 03/21/07 5:34 PM ,12.00 
 03/21/07 6:34 PM ,11.50 
 03/21/07 7:34 PM ,11.50 
 03/21/07 8:34 PM ,11.00 
 03/21/07 9:34 PM ,10.50 
 03/21/07 10:34 PM ,10.00 
 03/21/07 11:34 PM ,10.00 
 03/22/07 12:34 AM ,10.00 
 03/22/07 1:34 AM ,10.00 
 03/22/07 2:34 AM ,10.00 
 03/22/07 3:34 AM ,10.50 
 03/22/07 4:34 AM ,10.50 
 03/22/07 5:34 AM ,10.50 
 03/22/07 6:34 AM ,10.50 
 03/22/07 7:34 AM ,10.50 
 03/22/07 8:34 AM ,11.50 
 03/22/07 9:34 AM ,12.50 
 03/22/07 10:34 AM ,14.00 
 03/22/07 11:34 AM ,14.00 
 03/22/07 12:34 PM ,14.50 
 03/22/07 1:34 PM ,14.50 
 03/22/07 2:34 PM ,15.00 
 03/22/07 3:34 PM ,14.50 
 03/22/07 4:34 PM ,14.50 
 03/22/07 5:34 PM ,14.00 
 03/22/07 6:34 PM ,13.50 
 03/22/07 7:34 PM ,13.00 
 03/22/07 8:34 PM ,12.50 
 03/22/07 9:34 PM ,12.00 
 03/22/07 10:34 PM ,11.50 
 03/22/07 11:34 PM ,11.50 
 03/23/07 12:34 AM ,11.50 
 03/23/07 1:34 AM ,11.00 
 03/23/07 2:34 AM ,10.50 
 03/23/07 3:34 AM ,10.50 
 03/23/07 4:34 AM ,10.00 
 03/23/07 5:34 AM ,10.50 
 03/23/07 6:34 AM ,10.00 
 03/23/07 7:34 AM ,10.00 
 03/23/07 8:34 AM ,11.00 
 03/23/07 9:34 AM ,11.50 
 03/23/07 10:34 AM ,13.50 
 03/23/07 11:34 AM ,14.00 
 03/23/07 12:34 PM ,15.00 
 03/23/07 1:34 PM ,15.50 
 03/23/07 2:34 PM ,16.00 
 03/23/07 3:34 PM ,16.00 
 03/23/07 4:34 PM ,15.50 
 03/23/07 5:34 PM ,15.00 
 03/23/07 6:34 PM ,15.00 
 03/23/07 7:34 PM ,14.50 
 03/23/07 8:34 PM ,14.00 
 03/23/07 9:34 PM ,13.50 
 03/23/07 10:34 PM ,13.00 
 03/23/07 11:34 PM ,13.00 
 03/24/07 12:34 AM ,12.50 
 03/24/07 1:34 AM ,12.00 
 03/24/07 2:34 AM ,12.00 
 03/24/07 3:34 AM ,11.50 
 03/24/07 4:34 AM ,11.50 
 03/24/07 5:34 AM ,11.50 
 03/24/07 6:34 AM ,11.00 
 03/24/07 7:34 AM ,11.00 
 03/24/07 8:34 AM ,11.50 
 03/24/07 9:34 AM ,12.00 
 03/24/07 10:34 AM ,13.50 
 03/24/07 11:34 AM ,13.50 
 03/24/07 12:34 PM ,14.00 
 03/24/07 1:34 PM ,14.00 
 03/24/07 2:34 PM ,14.00 
 03/24/07 3:34 PM ,13.00 
 03/24/07 4:34 PM ,13.00 
 03/24/07 5:34 PM ,13.00 
 03/24/07 6:34 PM ,12.50 
 03/24/07 7:34 PM ,12.00 
 03/24/07 8:34 PM ,11.50 
 03/24/07 9:34 PM ,11.50 
 03/24/07 10:34 PM ,11.00 
 03/24/07 11:34 PM ,11.00 
 03/25/07 12:34 AM ,11.00 
 03/25/07 1:34 AM ,10.50 
 03/25/07 2:34 AM ,10.50 
 03/25/07 3:34 AM ,10.50 
 03/25/07 4:34 AM ,10.50 
 03/25/07 5:34 AM ,10.50 
 03/25/07 6:34 AM ,10.50 
 03/25/07 7:34 AM ,10.50 
 03/25/07 8:34 AM ,11.00 
 03/25/07 9:34 AM ,11.50 
 03/25/07 10:34 AM ,12.50 
 03/25/07 11:34 AM ,13.00 
 03/25/07 12:34 PM ,13.00 
 03/25/07 1:34 PM ,13.00 
 03/25/07 2:34 PM ,13.50 
 03/25/07 3:34 PM ,14.00 
 03/25/07 4:34 PM ,13.50 
 03/25/07 5:34 PM ,13.50 
 03/25/07 6:34 PM ,13.00 
 03/25/07 7:34 PM ,12.50 
 03/25/07 8:34 PM ,12.00 
 03/25/07 9:34 PM ,12.00 
 03/25/07 10:34 PM ,12.00 
 03/25/07 11:34 PM ,12.00 
 03/26/07 12:34 AM ,11.50 
 03/26/07 1:34 AM ,11.50 
 03/26/07 2:34 AM ,11.50 
 03/26/07 3:34 AM ,11.50 
 03/26/07 4:34 AM ,11.00 
 03/26/07 5:34 AM ,11.00 
 03/26/07 6:34 AM ,11.00 
 03/26/07 7:34 AM ,11.00 
 03/26/07 8:34 AM ,11.50 
 03/26/07 9:34 AM ,11.50 
 03/26/07 10:34 AM ,12.00 
 03/26/07 11:34 AM ,12.00 
 03/26/07 12:34 PM ,12.00 
 03/26/07 1:34 PM ,12.00 
 03/26/07 2:34 PM ,11.00 
 03/26/07 3:34 PM ,11.00 
 03/26/07 4:34 PM ,10.50 
 03/26/07 5:34 PM ,10.50 
 03/26/07 6:34 PM ,10.00 
 03/26/07 7:34 PM ,9.50 
 03/26/07 8:34 PM ,9.00 
 03/26/07 9:34 PM ,9.00 
 03/26/07 10:34 PM ,8.50 
 03/26/07 11:34 PM ,8.50 
 03/27/07 12:34 AM ,8.00 
 03/27/07 1:34 AM ,8.00 
 03/27/07 2:34 AM ,7.50 
 03/27/07 3:34 AM ,7.50 
 03/27/07 4:34 AM ,7.00 
 03/27/07 5:34 AM ,7.00 
 03/27/07 6:34 AM ,7.00 
 03/27/07 7:34 AM ,7.00 
 03/27/07 8:34 AM ,7.00 
 03/27/07 9:34 AM ,7.50 
 03/27/07 10:34 AM ,8.50 
 03/27/07 11:34 AM ,8.50 
 03/27/07 12:34 PM ,9.00 
 03/27/07 1:34 PM ,9.50 
 03/27/07 2:34 PM ,9.50 
 03/27/07 3:34 PM ,9.50 
 03/27/07 4:34 PM ,9.00 
 03/27/07 5:34 PM ,9.00 
 03/27/07 6:34 PM ,8.50 
 03/27/07 7:34 PM ,8.00 
 03/27/07 8:34 PM ,8.00 
 03/27/07 9:34 PM ,8.00 
 03/27/07 10:34 PM ,7.50 
 03/27/07 11:34 PM ,7.50 
 03/28/07 12:34 AM ,7.50 
 03/28/07 1:34 AM ,7.00 
 03/28/07 2:34 AM ,7.00 
 03/28/07 3:34 AM ,7.00 
 03/28/07 4:34 AM ,6.50 
 03/28/07 5:34 AM ,6.50 
 03/28/07 6:34 AM ,6.50 
 03/28/07 7:34 AM ,6.50 
 03/28/07 8:34 AM ,7.50 
 03/28/07 9:34 AM ,8.00 
 03/28/07 10:34 AM ,9.00 
 03/28/07 11:34 AM ,9.50 
 03/28/07 12:34 PM ,10.00 
 03/28/07 1:34 PM ,10.50 
 03/28/07 2:34 PM ,10.50 
 03/28/07 3:34 PM ,11.00 
 03/28/07 4:34 PM ,11.00 
 03/28/07 5:34 PM ,10.50 
 03/28/07 6:34 PM ,10.00 
 03/28/07 7:34 PM ,9.50 
 03/28/07 8:34 PM ,9.00 
 03/28/07 9:34 PM ,9.00 
 03/28/07 10:34 PM ,8.50 
 03/28/07 11:34 PM ,8.50 
 03/29/07 12:34 AM ,8.50 
 03/29/07 1:34 AM ,8.50 
 03/29/07 2:34 AM ,8.50 
 03/29/07 3:34 AM ,8.50 
 03/29/07 4:34 AM ,8.50 
 03/29/07 5:34 AM ,8.00 
 03/29/07 6:34 AM ,8.50 
 03/29/07 7:34 AM ,9.00 
 03/29/07 8:34 AM ,9.50 
 03/29/07 9:34 AM ,10.50 
 03/29/07 10:34 AM ,11.50 
 03/29/07 11:34 AM ,12.00 
 03/29/07 12:34 PM ,12.50 
 03/29/07 1:34 PM ,13.00 
 03/29/07 2:34 PM ,13.50 
 03/29/07 3:34 PM ,13.50 
 03/29/07 4:34 PM ,13.00 
 03/29/07 5:34 PM ,13.00 
 03/29/07 6:34 PM ,12.50 
 03/29/07 7:34 PM ,11.50 
 03/29/07 8:34 PM ,11.00 
 03/29/07 9:34 PM ,11.00 
 03/29/07 10:34 PM ,10.50 
 03/29/07 11:34 PM ,10.00 
 03/30/07 12:34 AM ,10.00 
 03/30/07 1:34 AM ,10.00 
 03/30/07 2:34 AM ,9.50 
 03/30/07 3:34 AM ,9.00 
 03/30/07 4:34 AM ,9.00 
 03/30/07 5:34 AM ,9.00 
 03/30/07 6:34 AM ,8.50 
 03/30/07 7:34 AM ,8.50 
 03/30/07 8:34 AM ,9.50 
 03/30/07 9:34 AM ,10.00 
 03/30/07 10:34 AM ,11.00 
 03/30/07 11:34 AM ,12.00 
 03/30/07 12:34 PM ,12.50 
 03/30/07 1:34 PM ,13.50 
 03/30/07 2:34 PM ,14.00 
 03/30/07 3:34 PM ,14.00 
 03/30/07 4:34 PM ,14.00 
 03/30/07 5:34 PM ,13.50 
 03/30/07 6:34 PM ,13.50 
 03/30/07 7:34 PM ,13.00 
 03/30/07 8:34 PM ,12.00 
 03/30/07 9:34 PM ,11.50 
 03/30/07 10:34 PM ,11.00 
 03/30/07 11:34 PM ,11.00 
 03/31/07 12:34 AM ,10.50 
 03/31/07 1:34 AM ,10.50 
 03/31/07 2:34 AM ,10.00 
 03/31/07 3:34 AM ,10.00 
 03/31/07 4:34 AM ,9.50 
 03/31/07 5:34 AM ,9.00 
 03/31/07 6:34 AM ,9.00 
 03/31/07 7:34 AM ,9.00 
 03/31/07 8:34 AM ,10.00 
 03/31/07 9:34 AM ,11.00 
 03/31/07 10:34 AM ,12.50 
 03/31/07 11:34 AM ,13.00 
 03/31/07 12:34 PM ,13.50 
 03/31/07 1:34 PM ,15.00 
 03/31/07 2:34 PM ,14.50 
 03/31/07 3:34 PM ,14.50 
 03/31/07 4:34 PM ,14.00 
 03/31/07 5:34 PM ,13.00 
 03/31/07 6:34 PM ,12.50 
 03/31/07 7:34 PM ,12.00 
 03/31/07 8:34 PM ,11.50 
 03/31/07 9:34 PM ,11.00 
 03/31/07 10:34 PM ,11.00 
 03/31/07 11:34 PM ,10.50 
 04/01/07 12:34 AM ,10.50 
 04/01/07 1:34 AM ,10.00 
 04/01/07 2:34 AM ,10.00 
 04/01/07 3:34 AM ,10.00 
 04/01/07 4:34 AM ,10.00 
 04/01/07 5:34 AM ,10.00 
 04/01/07 6:34 AM ,9.50 
 04/01/07 7:34 AM ,10.00 
 04/01/07 8:34 AM ,10.50 
 04/01/07 9:34 AM ,11.50 
 04/01/07 10:34 AM ,12.50 
 04/01/07 11:34 AM ,13.00 
 04/01/07 12:34 PM ,13.50 
 04/01/07 1:34 PM ,14.00 
 04/01/07 2:34 PM ,14.00 
 04/01/07 3:34 PM ,14.00 
 04/01/07 4:34 PM ,13.50 
 04/01/07 5:34 PM ,12.50 
 04/01/07 6:34 PM ,12.00 
 04/01/07 7:34 PM ,11.50 
 04/01/07 8:34 PM ,11.00 
 04/01/07 9:34 PM ,10.50 
 04/01/07 10:34 PM ,10.00 
 04/01/07 11:34 PM ,10.00 
 04/02/07 12:34 AM ,10.00 
 04/02/07 1:34 AM ,9.50 
 04/02/07 2:34 AM ,9.50 
 04/02/07 3:34 AM ,9.50 
 04/02/07 4:34 AM ,9.50 
 04/02/07 5:34 AM ,9.50 
 04/02/07 6:34 AM ,9.00 
 04/02/07 7:34 AM ,9.00 
 04/02/07 8:34 AM ,10.00 
 04/02/07 9:34 AM ,11.00 
 04/02/07 10:34 AM ,11.50 
 04/02/07 11:34 AM ,12.50 
 04/02/07 12:34 PM ,13.00 
 04/02/07 1:34 PM ,13.50 
 04/02/07 2:34 PM ,13.50 
 04/02/07 3:34 PM ,14.00 
 04/02/07 4:34 PM ,13.50 
 04/02/07 5:34 PM ,13.00 
 04/02/07 6:34 PM ,12.50 
 04/02/07 7:34 PM ,11.50 
 04/02/07 8:34 PM ,11.00 
 04/02/07 9:34 PM ,10.50 
 04/02/07 10:34 PM ,10.50 
 04/02/07 11:34 PM ,10.00 
 04/03/07 12:34 AM ,10.00 
 04/03/07 1:34 AM ,9.50 
 04/03/07 2:34 AM ,9.50 
 04/03/07 3:34 AM ,9.00 
 04/03/07 4:34 AM ,9.00 
 04/03/07 5:34 AM ,8.50 
 04/03/07 6:34 AM ,8.50 
 04/03/07 7:34 AM ,8.50 
 04/03/07 8:34 AM ,9.00 
 04/03/07 9:34 AM ,10.00 
 04/03/07 10:34 AM ,11.00 
 04/03/07 11:34 AM ,12.00 
 04/03/07 12:34 PM ,13.00 
 04/03/07 1:34 PM ,14.00 
 04/03/07 2:34 PM ,14.00 
 04/03/07 3:34 PM ,14.50 
 04/03/07 4:34 PM ,14.50 
 04/03/07 5:34 PM ,14.00 
 04/03/07 6:34 PM ,13.50 
 04/03/07 7:34 PM ,12.50 
 04/03/07 8:34 PM ,12.00 
 04/03/07 9:34 PM ,11.50 
 04/03/07 10:34 PM ,11.00 
 04/03/07 11:34 PM ,11.00 
 04/04/07 12:34 AM ,10.50 
 04/04/07 1:34 AM ,10.50 
 04/04/07 2:34 AM ,10.50 
 04/04/07 3:34 AM ,10.50 
 04/04/07 4:34 AM ,10.00 
 04/04/07 5:34 AM ,10.00 
 04/04/07 6:34 AM ,9.50 
 04/04/07 7:34 AM ,9.50 
 04/04/07 8:34 AM ,10.50 
 04/04/07 9:34 AM ,11.00 
 04/04/07 10:34 AM ,12.00 
 04/04/07 11:34 AM ,13.00 
 04/04/07 12:34 PM ,14.00 
 04/04/07 1:34 PM ,14.50 
 04/04/07 2:34 PM ,14.50 
 04/04/07 3:34 PM ,15.00 
 04/04/07 4:34 PM ,15.00 
 04/04/07 5:34 PM ,14.50 
 04/04/07 6:34 PM ,14.00 
 04/04/07 7:34 PM ,13.50 
 04/04/07 8:34 PM ,13.00 
 04/04/07 9:34 PM ,12.50 
 04/04/07 10:34 PM ,12.00 
 04/04/07 11:34 PM ,11.50 
 04/05/07 12:34 AM ,11.50 
 04/05/07 1:34 AM ,11.00 
 04/05/07 2:34 AM ,11.00 
 04/05/07 3:34 AM ,11.00 
 04/05/07 4:34 AM ,11.00 
 04/05/07 5:34 AM ,10.50 
 04/05/07 6:34 AM ,10.50 
 04/05/07 7:34 AM ,10.50 
 04/05/07 8:34 AM ,11.00 
 04/05/07 9:34 AM ,11.50 
 04/05/07 10:34 AM ,12.50 
 04/05/07 11:34 AM ,13.50 
 04/05/07 12:34 PM ,14.50 
 04/05/07 1:34 PM ,16.00 
 04/05/07 2:34 PM ,16.00 
 04/05/07 3:34 PM ,16.00 
 04/05/07 4:34 PM ,16.50 
 04/05/07 5:34 PM ,15.50 
 04/05/07 6:34 PM ,15.00 
 04/05/07 7:34 PM ,14.00 
 04/05/07 8:34 PM ,13.50 
 04/05/07 9:34 PM ,13.00 
 04/05/07 10:34 PM ,12.50 
 04/05/07 11:34 PM ,12.00 
 04/06/07 12:34 AM ,12.00 
 04/06/07 1:34 AM ,11.50 
 04/06/07 2:34 AM ,11.00 
 04/06/07 3:34 AM ,11.00 
 04/06/07 4:34 AM ,10.50 
 04/06/07 5:34 AM ,10.50 
 04/06/07 6:34 AM ,10.50 
 04/06/07 7:34 AM ,10.50 
 04/06/07 8:34 AM ,10.50 
 04/06/07 9:34 AM ,11.50 
 04/06/07 10:34 AM ,12.50 
 04/06/07 11:34 AM ,13.50 
 04/06/07 12:34 PM ,14.00 
 04/06/07 1:34 PM ,15.50 
 04/06/07 2:34 PM ,15.00 
 04/06/07 3:34 PM ,15.00 
 04/06/07 4:34 PM ,14.50 
 04/06/07 5:34 PM ,13.50 
 04/06/07 6:34 PM ,13.50 
 04/06/07 7:34 PM ,13.00 
 04/06/07 8:34 PM ,12.50 
