7/18/09 3:00:00 AM,C,10
7/18/09 4:00:00 AM,C,9.5
7/18/09 5:00:00 AM,C,9.5
7/18/09 6:00:00 AM,C,9.5
7/18/09 7:00:00 AM,C,9.5
7/18/09 8:00:00 AM,C,10
7/18/09 9:00:00 AM,C,10
7/18/09 10:00:00 AM,C,10.5
7/18/09 11:00:00 AM,C,10.5
7/18/09 12:00:00 PM,C,10.5
7/18/09 1:00:00 PM,C,11
7/18/09 2:00:00 PM,C,11
7/18/09 3:00:00 PM,C,11
7/18/09 4:00:00 PM,C,11
7/18/09 5:00:00 PM,C,11
7/18/09 6:00:00 PM,C,11.5
7/18/09 7:00:00 PM,C,11
7/18/09 8:00:00 PM,C,10.5
7/18/09 9:00:00 PM,C,10.5
7/18/09 10:00:00 PM,C,10.5
7/18/09 11:00:00 PM,C,10
7/19/09 12:00:00 AM,C,10
7/19/09 1:00:00 AM,C,10
7/19/09 2:00:00 AM,C,10
7/19/09 3:00:00 AM,C,10
7/19/09 4:00:00 AM,C,10
7/19/09 5:00:00 AM,C,10
7/19/09 6:00:00 AM,C,10
7/19/09 7:00:00 AM,C,10
7/19/09 8:00:00 AM,C,10
7/19/09 9:00:00 AM,C,10.5
7/19/09 10:00:00 AM,C,10.5
7/19/09 11:00:00 AM,C,10.5
7/19/09 12:00:00 PM,C,10.5
7/19/09 1:00:00 PM,C,11
7/19/09 2:00:00 PM,C,11
7/19/09 3:00:00 PM,C,11
7/19/09 4:00:00 PM,C,11
7/19/09 5:00:00 PM,C,11
7/19/09 6:00:00 PM,C,10.5
7/19/09 7:00:00 PM,C,10.5
7/19/09 8:00:00 PM,C,10.5
7/19/09 9:00:00 PM,C,10.5
7/19/09 10:00:00 PM,C,10.5
7/19/09 11:00:00 PM,C,10
7/20/09 12:00:00 AM,C,10
7/20/09 1:00:00 AM,C,10
7/20/09 2:00:00 AM,C,10
7/20/09 3:00:00 AM,C,10
7/20/09 4:00:00 AM,C,10
7/20/09 5:00:00 AM,C,9.5
7/20/09 6:00:00 AM,C,9.5
7/20/09 7:00:00 AM,C,9.5
7/20/09 8:00:00 AM,C,9.5
7/20/09 9:00:00 AM,C,10
7/20/09 10:00:00 AM,C,10.5
7/20/09 11:00:00 AM,C,10.5
7/20/09 12:00:00 PM,C,10.5
7/20/09 1:00:00 PM,C,11
7/20/09 2:00:00 PM,C,11
7/20/09 3:00:00 PM,C,10.5
7/20/09 4:00:00 PM,C,11.5
7/20/09 5:00:00 PM,C,12
7/20/09 6:00:00 PM,C,12
7/20/09 7:00:00 PM,C,11.5
7/20/09 8:00:00 PM,C,11.5
7/20/09 9:00:00 PM,C,10.5
7/20/09 10:00:00 PM,C,10.5
7/20/09 11:00:00 PM,C,10
7/21/09 12:00:00 AM,C,10
7/21/09 1:00:00 AM,C,10
7/21/09 2:00:00 AM,C,10
7/21/09 3:00:00 AM,C,10
7/21/09 4:00:00 AM,C,10
7/21/09 5:00:00 AM,C,10
7/21/09 6:00:00 AM,C,9.5
7/21/09 7:00:00 AM,C,9.5
7/21/09 8:00:00 AM,C,10
7/21/09 9:00:00 AM,C,10
7/21/09 10:00:00 AM,C,10.5
7/21/09 11:00:00 AM,C,10.5
7/21/09 12:00:00 PM,C,10.5
7/21/09 1:00:00 PM,C,10.5
7/21/09 2:00:00 PM,C,10.5
7/21/09 3:00:00 PM,C,11.5
7/21/09 4:00:00 PM,C,11.5
7/21/09 5:00:00 PM,C,11.5
7/21/09 6:00:00 PM,C,11
7/21/09 7:00:00 PM,C,10.5
7/21/09 8:00:00 PM,C,10.5
7/21/09 9:00:00 PM,C,10.5
7/21/09 10:00:00 PM,C,10.5
7/21/09 11:00:00 PM,C,10.5
7/22/09 12:00:00 AM,C,10.5
7/22/09 1:00:00 AM,C,10
7/22/09 2:00:00 AM,C,10.5
7/22/09 3:00:00 AM,C,10.5
7/22/09 4:00:00 AM,C,10
7/22/09 5:00:00 AM,C,10
7/22/09 6:00:00 AM,C,10
7/22/09 7:00:00 AM,C,10
7/22/09 8:00:00 AM,C,10
7/22/09 9:00:00 AM,C,10.5
7/22/09 10:00:00 AM,C,10.5
7/22/09 11:00:00 AM,C,10.5
7/22/09 12:00:00 PM,C,11
7/22/09 1:00:00 PM,C,11
7/22/09 2:00:00 PM,C,11
7/22/09 3:00:00 PM,C,11
7/22/09 4:00:00 PM,C,12
7/22/09 5:00:00 PM,C,12.5
7/22/09 6:00:00 PM,C,11.5
7/22/09 7:00:00 PM,C,11
7/22/09 8:00:00 PM,C,11
7/22/09 9:00:00 PM,C,11.5
7/22/09 10:00:00 PM,C,11
7/22/09 11:00:00 PM,C,11
7/23/09 12:00:00 AM,C,11
7/23/09 1:00:00 AM,C,10.5
7/23/09 2:00:00 AM,C,10.5
7/23/09 3:00:00 AM,C,10.5
7/23/09 4:00:00 AM,C,10.5
7/23/09 5:00:00 AM,C,10.5
7/23/09 6:00:00 AM,C,10.5
7/23/09 7:00:00 AM,C,10.5
7/23/09 8:00:00 AM,C,10.5
7/23/09 9:00:00 AM,C,10.5
7/23/09 10:00:00 AM,C,10.5
7/23/09 11:00:00 AM,C,11
7/23/09 12:00:00 PM,C,11.5
7/23/09 1:00:00 PM,C,11
7/23/09 2:00:00 PM,C,11
7/23/09 3:00:00 PM,C,11.5
7/23/09 4:00:00 PM,C,11.5
7/23/09 5:00:00 PM,C,11
7/23/09 6:00:00 PM,C,11.5
7/23/09 7:00:00 PM,C,11
7/23/09 8:00:00 PM,C,11
7/23/09 9:00:00 PM,C,10.5
7/23/09 10:00:00 PM,C,10.5
7/23/09 11:00:00 PM,C,10.5
7/24/09 12:00:00 AM,C,10.5
7/24/09 1:00:00 AM,C,10.5
7/24/09 2:00:00 AM,C,10.5
7/24/09 3:00:00 AM,C,10.5
7/24/09 4:00:00 AM,C,10.5
7/24/09 5:00:00 AM,C,10
7/24/09 6:00:00 AM,C,10
7/24/09 7:00:00 AM,C,10
7/24/09 8:00:00 AM,C,10.5
7/24/09 9:00:00 AM,C,10.5
7/24/09 10:00:00 AM,C,11
7/24/09 11:00:00 AM,C,11
7/24/09 12:00:00 PM,C,11
7/24/09 1:00:00 PM,C,11.5
7/24/09 2:00:00 PM,C,11.5
7/24/09 3:00:00 PM,C,12
7/24/09 4:00:00 PM,C,12
7/24/09 5:00:00 PM,C,12
7/24/09 6:00:00 PM,C,12
7/24/09 7:00:00 PM,C,11.5
7/24/09 8:00:00 PM,C,11.5
7/24/09 9:00:00 PM,C,11.5
7/24/09 10:00:00 PM,C,11.5
7/24/09 11:00:00 PM,C,11.5
7/25/09 12:00:00 AM,C,11
7/25/09 1:00:00 AM,C,11
7/25/09 2:00:00 AM,C,11
7/25/09 3:00:00 AM,C,11
7/25/09 4:00:00 AM,C,11
7/25/09 5:00:00 AM,C,11
7/25/09 6:00:00 AM,C,11
7/25/09 7:00:00 AM,C,11
7/25/09 8:00:00 AM,C,11
7/25/09 9:00:00 AM,C,11
7/25/09 10:00:00 AM,C,11.5
7/25/09 11:00:00 AM,C,11.5
7/25/09 12:00:00 PM,C,12
7/25/09 1:00:00 PM,C,11.5
7/25/09 2:00:00 PM,C,11.5
7/25/09 3:00:00 PM,C,11.5
7/25/09 4:00:00 PM,C,11.5
7/25/09 5:00:00 PM,C,12
7/25/09 6:00:00 PM,C,11.5
7/25/09 7:00:00 PM,C,11.5
7/25/09 8:00:00 PM,C,11.5
7/25/09 9:00:00 PM,C,11
7/25/09 10:00:00 PM,C,11
7/25/09 11:00:00 PM,C,11
7/26/09 12:00:00 AM,C,11
7/26/09 1:00:00 AM,C,11
7/26/09 2:00:00 AM,C,11
7/26/09 3:00:00 AM,C,11
7/26/09 4:00:00 AM,C,11
7/26/09 5:00:00 AM,C,10.5
7/26/09 6:00:00 AM,C,10.5
7/26/09 7:00:00 AM,C,10.5
7/26/09 8:00:00 AM,C,10.5
7/26/09 9:00:00 AM,C,11
7/26/09 10:00:00 AM,C,11
7/26/09 11:00:00 AM,C,11.5
7/26/09 12:00:00 PM,C,11
7/26/09 1:00:00 PM,C,11.5
7/26/09 2:00:00 PM,C,11.5
7/26/09 3:00:00 PM,C,11.5
7/26/09 4:00:00 PM,C,11.5
7/26/09 5:00:00 PM,C,12
7/26/09 6:00:00 PM,C,11.5
7/26/09 7:00:00 PM,C,11.5
7/26/09 8:00:00 PM,C,11.5
7/26/09 9:00:00 PM,C,11.5
7/26/09 10:00:00 PM,C,11
7/26/09 11:00:00 PM,C,11
7/27/09 12:00:00 AM,C,11
7/27/09 1:00:00 AM,C,11
7/27/09 2:00:00 AM,C,11
7/27/09 3:00:00 AM,C,10.5
7/27/09 4:00:00 AM,C,10.5
7/27/09 5:00:00 AM,C,10.5
7/27/09 6:00:00 AM,C,10.5
7/27/09 7:00:00 AM,C,10.5
7/27/09 8:00:00 AM,C,10.5
7/27/09 9:00:00 AM,C,11
7/27/09 10:00:00 AM,C,11
7/27/09 11:00:00 AM,C,11
7/27/09 12:00:00 PM,C,11.5
7/27/09 1:00:00 PM,C,11
7/27/09 2:00:00 PM,C,11.5
7/27/09 3:00:00 PM,C,11
7/27/09 4:00:00 PM,C,11
7/27/09 5:00:00 PM,C,11
7/27/09 6:00:00 PM,C,11.5
7/27/09 7:00:00 PM,C,11
7/27/09 8:00:00 PM,C,11
7/27/09 9:00:00 PM,C,11
7/27/09 10:00:00 PM,C,11
7/27/09 11:00:00 PM,C,11
7/28/09 12:00:00 AM,C,10.5
7/28/09 1:00:00 AM,C,10.5
7/28/09 2:00:00 AM,C,10.5
7/28/09 3:00:00 AM,C,10.5
7/28/09 4:00:00 AM,C,10.5
7/28/09 5:00:00 AM,C,10.5
7/28/09 6:00:00 AM,C,10
7/28/09 7:00:00 AM,C,10
7/28/09 8:00:00 AM,C,10.5
7/28/09 9:00:00 AM,C,10.5
7/28/09 10:00:00 AM,C,11
7/28/09 11:00:00 AM,C,11
7/28/09 12:00:00 PM,C,11
7/28/09 1:00:00 PM,C,11
7/28/09 2:00:00 PM,C,11.5
7/28/09 3:00:00 PM,C,11
7/28/09 4:00:00 PM,C,11
7/28/09 5:00:00 PM,C,11
7/28/09 6:00:00 PM,C,11
7/28/09 7:00:00 PM,C,10.5
7/28/09 8:00:00 PM,C,11
7/28/09 9:00:00 PM,C,10.5
7/28/09 10:00:00 PM,C,10.5
7/28/09 11:00:00 PM,C,10.5
7/29/09 12:00:00 AM,C,10.5
7/29/09 1:00:00 AM,C,10.5
7/29/09 2:00:00 AM,C,10.5
7/29/09 3:00:00 AM,C,10.5
7/29/09 4:00:00 AM,C,10.5
7/29/09 5:00:00 AM,C,10.5
7/29/09 6:00:00 AM,C,10.5
7/29/09 7:00:00 AM,C,10
7/29/09 8:00:00 AM,C,10.5
7/29/09 9:00:00 AM,C,11
7/29/09 10:00:00 AM,C,11
7/29/09 11:00:00 AM,C,12
7/29/09 12:00:00 PM,C,11.5
7/29/09 1:00:00 PM,C,11.5
7/29/09 2:00:00 PM,C,11.5
7/29/09 3:00:00 PM,C,11
7/29/09 4:00:00 PM,C,11.5
7/29/09 5:00:00 PM,C,11.5
7/29/09 6:00:00 PM,C,11.5
7/29/09 7:00:00 PM,C,11
7/29/09 8:00:00 PM,C,11
7/29/09 9:00:00 PM,C,11
7/29/09 10:00:00 PM,C,11
7/29/09 11:00:00 PM,C,10.5
7/30/09 12:00:00 AM,C,10.5
7/30/09 1:00:00 AM,C,10.5
7/30/09 2:00:00 AM,C,10.5
7/30/09 3:00:00 AM,C,10.5
7/30/09 4:00:00 AM,C,10
7/30/09 5:00:00 AM,C,10
7/30/09 6:00:00 AM,C,10
7/30/09 7:00:00 AM,C,10
7/30/09 8:00:00 AM,C,10
7/30/09 9:00:00 AM,C,10.5
7/30/09 10:00:00 AM,C,10.5
7/30/09 11:00:00 AM,C,11.5
7/30/09 12:00:00 PM,C,11.5
7/30/09 1:00:00 PM,C,12
7/30/09 2:00:00 PM,C,12.5
7/30/09 3:00:00 PM,C,12
7/30/09 4:00:00 PM,C,11.5
7/30/09 5:00:00 PM,C,11
7/30/09 6:00:00 PM,C,11.5
7/30/09 7:00:00 PM,C,11.5
7/30/09 8:00:00 PM,C,11.5
7/30/09 9:00:00 PM,C,11.5
7/30/09 10:00:00 PM,C,11.5
7/30/09 11:00:00 PM,C,11
7/31/09 12:00:00 AM,C,11
7/31/09 1:00:00 AM,C,11
7/31/09 2:00:00 AM,C,11
7/31/09 3:00:00 AM,C,11
7/31/09 4:00:00 AM,C,10.5
7/31/09 5:00:00 AM,C,10.5
7/31/09 6:00:00 AM,C,10.5
7/31/09 7:00:00 AM,C,10.5
7/31/09 8:00:00 AM,C,10.5
7/31/09 9:00:00 AM,C,11
7/31/09 10:00:00 AM,C,11
7/31/09 11:00:00 AM,C,11
7/31/09 12:00:00 PM,C,11
7/31/09 1:00:00 PM,C,11
7/31/09 2:00:00 PM,C,11
7/31/09 3:00:00 PM,C,11
7/31/09 4:00:00 PM,C,11
7/31/09 5:00:00 PM,C,11
7/31/09 6:00:00 PM,C,11
7/31/09 7:00:00 PM,C,11
7/31/09 8:00:00 PM,C,11
7/31/09 9:00:00 PM,C,10.5
7/31/09 10:00:00 PM,C,10.5
7/31/09 11:00:00 PM,C,10.5
8/1/09 12:00:00 AM,C,10.5
8/1/09 1:00:00 AM,C,10.5
8/1/09 2:00:00 AM,C,10
8/1/09 3:00:00 AM,C,10
8/1/09 4:00:00 AM,C,10
8/1/09 5:00:00 AM,C,10
8/1/09 6:00:00 AM,C,10
8/1/09 7:00:00 AM,C,10
8/1/09 8:00:00 AM,C,10
8/1/09 9:00:00 AM,C,10.5
8/1/09 10:00:00 AM,C,10.5
8/1/09 11:00:00 AM,C,11
8/1/09 12:00:00 PM,C,11
8/1/09 1:00:00 PM,C,11
8/1/09 2:00:00 PM,C,11
8/1/09 3:00:00 PM,C,11.5
8/1/09 4:00:00 PM,C,11
8/1/09 5:00:00 PM,C,11
8/1/09 6:00:00 PM,C,11
8/1/09 7:00:00 PM,C,11
8/1/09 8:00:00 PM,C,11
8/1/09 9:00:00 PM,C,10.5
8/1/09 10:00:00 PM,C,10.5
8/1/09 11:00:00 PM,C,10.5
8/2/09 12:00:00 AM,C,10.5
8/2/09 1:00:00 AM,C,10.5
8/2/09 2:00:00 AM,C,10.5
8/2/09 3:00:00 AM,C,10.5
8/2/09 4:00:00 AM,C,10
8/2/09 5:00:00 AM,C,10
8/2/09 6:00:00 AM,C,10
8/2/09 7:00:00 AM,C,10
8/2/09 8:00:00 AM,C,10
8/2/09 9:00:00 AM,C,10.5
8/2/09 10:00:00 AM,C,11
8/2/09 11:00:00 AM,C,11
8/2/09 12:00:00 PM,C,11.5
8/2/09 1:00:00 PM,C,11.5
8/2/09 2:00:00 PM,C,12
8/2/09 3:00:00 PM,C,12
8/2/09 4:00:00 PM,C,12
8/2/09 5:00:00 PM,C,12
8/2/09 6:00:00 PM,C,12
8/2/09 7:00:00 PM,C,11.5
8/2/09 8:00:00 PM,C,11.5
8/2/09 9:00:00 PM,C,11.5
8/2/09 10:00:00 PM,C,11.5
8/2/09 11:00:00 PM,C,11.5
8/3/09 12:00:00 AM,C,11.5
8/3/09 1:00:00 AM,C,11
8/3/09 2:00:00 AM,C,11
8/3/09 3:00:00 AM,C,11
8/3/09 4:00:00 AM,C,11
8/3/09 5:00:00 AM,C,11
8/3/09 6:00:00 AM,C,10.5
8/3/09 7:00:00 AM,C,10.5
8/3/09 8:00:00 AM,C,10.5
8/3/09 9:00:00 AM,C,11
8/3/09 10:00:00 AM,C,11.5
8/3/09 11:00:00 AM,C,12
8/3/09 12:00:00 PM,C,12
8/3/09 1:00:00 PM,C,12.5
8/3/09 2:00:00 PM,C,12.5
8/3/09 3:00:00 PM,C,12.5
8/3/09 4:00:00 PM,C,12.5
8/3/09 5:00:00 PM,C,12.5
8/3/09 6:00:00 PM,C,12.5
8/3/09 7:00:00 PM,C,12
8/3/09 8:00:00 PM,C,12
8/3/09 9:00:00 PM,C,11.5
8/3/09 10:00:00 PM,C,11.5
8/3/09 11:00:00 PM,C,11.5
8/4/09 12:00:00 AM,C,11.5
8/4/09 1:00:00 AM,C,11.5
8/4/09 2:00:00 AM,C,11
8/4/09 3:00:00 AM,C,11
8/4/09 4:00:00 AM,C,11
8/4/09 5:00:00 AM,C,11
8/4/09 6:00:00 AM,C,11
8/4/09 7:00:00 AM,C,11
8/4/09 8:00:00 AM,C,11
8/4/09 9:00:00 AM,C,12
8/4/09 10:00:00 AM,C,12
8/4/09 11:00:00 AM,C,12.5
8/4/09 12:00:00 PM,C,12.5
8/4/09 1:00:00 PM,C,12.5
8/4/09 2:00:00 PM,C,13
8/4/09 3:00:00 PM,C,12.5
8/4/09 4:00:00 PM,C,12.5
8/4/09 5:00:00 PM,C,12.5
8/4/09 6:00:00 PM,C,12
8/4/09 7:00:00 PM,C,12
8/4/09 8:00:00 PM,C,11.5
8/4/09 9:00:00 PM,C,11.5
8/4/09 10:00:00 PM,C,11.5
8/4/09 11:00:00 PM,C,11.5
8/5/09 12:00:00 AM,C,11.5
8/5/09 1:00:00 AM,C,11.5
8/5/09 2:00:00 AM,C,11.5
8/5/09 3:00:00 AM,C,11
8/5/09 4:00:00 AM,C,11
8/5/09 5:00:00 AM,C,11
8/5/09 6:00:00 AM,C,11
8/5/09 7:00:00 AM,C,11
8/5/09 8:00:00 AM,C,11.5
8/5/09 9:00:00 AM,C,12
8/5/09 10:00:00 AM,C,12.5
8/5/09 11:00:00 AM,C,12.5
8/5/09 12:00:00 PM,C,13
8/5/09 1:00:00 PM,C,13
8/5/09 2:00:00 PM,C,13
